OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
68982,SHELL,US-23,Grand Blanc                             ,MI,342,3.799,38.30989883254696,-110.28368230631129
68985,LOVES TRAVEL STOP #500,"I-35, EXIT 106",Eagleville,MO,320,3.789,38.01838828734463,-71.30322129477864
68987,STRIPES #40535,I-35,Cotulla,TX,625,3.339,32.931870005526,-101.91773361224902
68988,7-ELEVEN #40547,US-281 & SR-29,Burnet,TX,740,2.95733333,32.49344043077488,-89.93118942784199
68989,QUARLES #4907,SR-166,Norfolk,VA,130,3.809,43.747337266732714,-89.50092535927642
68990,LOVES TRAVEL STOP #490,"I-24, EXIT 158",Jasper,TN,285,3.25233333,34.917572982750514,-91.9763258913249
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,3.959,35.58123382444344,-74.26521282393927
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,4.049,41.39735487642582,-86.27794643165657
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,3.989,35.08235223634211,-99.81334979475349
68991,LOVES TRAVEL STOP #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,3.919,44.28093669958504,-76.88098077378629
68991,LOVES TRAVEL STOPS #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,970,4.019,41.06891653498201,-110.94685504420178
68992,SHORT STOP #24,US-24,Saint Marys,KS,553,2.96733333,38.9614386386013,-92.78816211947913
68993,SHORT STOP #22,SR-15,Clay Center,KS,316,2.97233333,43.213427408171285,-72.47248140281218
68994,SHORT STOP #25,US-36 & SR-15,Washington,KS,316,2.90233333,30.74408862524224,-88.73011850597936
68995,ALLTOWN MARKETS #839,"I-95, EXIT 10",Darien,CT,100,3.83233333,33.85594038283813,-79.1515774762562
68996,BLU / DRIVEN FUELS,"I-15, EXIT 113",Idaho Falls,ID,825,3.479,36.97554501331365,-87.32196372274035
69002,KWIK TRIP #863,US-10,Stevens Point,WI,395,3.584,33.404678092072814,-78.03145682310549
69004,Maplefields,HWY 9 N & ROUTE 22,Ticonderoga,NY,39,3.749,41.158577809532275,-72.77560600773782
69005,SPEEDWAY #1017,"I-70, EXIT 186 & SR-285",Lore City,OH,315,3.23233333,43.788120465805875,-106.35391362336316
69006,PILOT #449,"I-70, EXIT 208",Belmont                                 ,OH,165,3.539,36.35655179896385,-111.51694593716405
69007,SPEEDWAY #7136,US-41 & US-70,Nashville,TN,460,3.24233333,35.13198900167843,-95.800462483373
69008,SPEEDWAY #7137,SR-42 & SR-111,Cookeville,TN,460,3.07733333,44.423260982063496,-84.90687865878921
69009,PILOT #1140,US-287,Rhome,TX,630,3.17566666,36.67278649241311,-108.64043734088919
69010,PILOT TRAVEL CENTER #1023,US-69 & US-59/SR-287,Lufkin,TX,610,3.659,37.33572600673925,-119.79492747849164
69013,SPEEDWAY #7124,US-231/SR-10,Lebanon,TN,460,3.024,35.27474808512858,-102.85324420816474
69014,SPEEDWAY #4100,"I-94, EXIT 308 & US-41",Milwaukee,WI,448,3.599,43.64322709518208,-71.55703322661057
69015,Joe's Kwik Mart,"I-75, EXIT 7 & US-11 & US-64",Chattanooga,TN,285,3.149,38.53433224922776,-85.25162696970767
69016,SPEEDWAY #7606,"I-75, EXIT 25",Corbin,KY,405,3.519,41.432618807724666,-99.9337278029388
69017,SHELL,US-71 & SR-511,Bossier City,LA,745,2.999,42.1771007752633,-110.37119513265799
69021,SWEET CRUDE TRAVEL CENTER,HWY 85 & SR 200,Grassy Butte,ND,273,3.64066666,35.12773562875887,-102.19551631226265
69027,SPINX #134 (DISCOUNT AVAILABLE),SR-55 & 418,Simpsonville                            ,SC,30,3.06566666,36.5054149698057,-111.5080283349376
69028,LOVES TRAVEL STOP #427,"I-75, EXIT 51",Dayton,OH,317,3.319,42.72707661609397,-114.68470893435243
69029,LOVES TRAVEL STOP #461,"I-70, EXIT 246A",Saint Louis,MO,540,3.114,35.448830275137155,-74.66288137137231
69030,LOVES TRAVEL STOP #424,"I-20, EXIT 51",Lexington,SC,135,3.40733333,41.90902700177777,-70.11748308122633
69031,LOVES TRAVEL STOP #492,"I-20, EXIT 42 & US-285",Pecos,TX,710,3.455,44.114884838616554,-111.79427802021048
69031,LOVES TRAVEL STOPS #492,"I-20, EXIT 42 & US-285",Pecos,TX,710,3.449,39.348155596020106,-117.27387205608602
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.3415277,41.12440931177834,-103.51344464268938
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.90860199,42.07645968061702,-96.91704096192923
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.89957219,42.675594733449635,-109.75893764620727
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.89740997,35.92580006785194,-104.92875441007207
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.90932581,30.76895188763997,-109.95646321541712
69032,FLYING J #866,HIGHWAY 11/17,Pass Lake,ON,700,4.90101472,36.02814406855109,-81.28697157837743
69036,REFUEL #1038,US-15 & SR-151,Hartsville,SC,46,3.36566666,40.10634344676134,-84.37110283763695
69037,CIRCLE K #2723192,US-64 & US-421,Siler City,NC,177,2.949,36.75525578671189,-88.25242421195091
69038,REFUEL #1028,US-421/US-52 & US-15,Society Hill,SC,63,3.399,41.23444726290598,-100.63910714603976
69041,SPEEDWAY #7960,US-258/US-13,Farmville,NC,205,2.899,35.35473644202996,-74.5479529342882
69042,Joes Kwik Mart #7012,US-17/701,Georgetown,SC,205,2.999,39.52116211656045,-71.523372923249
69043,KWIK TRIP #204,"US-51, EXIT 188",Wausau,WI,395,3.33233333,32.79629707280962,-111.3180343687294
69045,TA BRUNSWICK #6258,"I-95, EXIT 29",Brunswick,GA,75,3.46066666,41.240541549674354,-108.8493679294061
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.299,38.18543953219539,-93.71844859998151
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.319,33.06096582819901,-115.43747153588774
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.359,34.37866760246711,-98.17758005884436
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.379,41.22913062872749,-90.9104367611145
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,456,3.279,37.23901853492281,-93.89632144313335
69047,SPEEDWAY #7461,I-294 & SR-50/SR-31,Alsip,IL,293,3.219,33.24047160589608,-103.4545708460987
69048,QUICK FUEL #2104,"I-74, EXIT 11",Indianapolis,IN,375,3.66233333,44.50906785555446,-92.87770969613966
69049,CIRCLE K #2741787,"I-440, EXIT 7 & US-165",North Little Rock,AR,695,3.369,40.726875297253315,-72.05995228705761
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,540,3.799,44.357022488096945,-109.6991297854312
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,540,3.859,36.40657568040515,-87.25843208029983
69051,PILOT #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,540,3.859,37.12650511037581,-117.8301652921974
69052,PILOT DEALER #1193,US-93,Wikieup,AZ,930,3.839,43.46932824277529,-116.67917977592825
69052,PILOT #1193,US-93,Wikieup,AZ,930,3.899,37.87574010368077,-92.40858878882075
69053,PILOT #1192,US-60,Wittmann,AZ,930,4.899,40.609183678585005,-114.75304098360253
69053,PILOT DEALER #1192,US-60,Wittmann,AZ,930,4.899,33.78259316243295,-118.88266057865714
69055,PILOT DEALER #1058,US-301 & SR-200,Waldo,FL,140,3.799,36.70089703053961,-111.42435011759889
69055,PILOT TRAVEL CENTER #1058,US-301 & SR-200,Waldo,FL,140,3.799,31.851747987155328,-91.75754145002128
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,340,3.759,33.089700538154425,-84.83295227405338
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,340,3.729,30.014151229014466,-109.876071792931
69058,FOOD N FUEL,SR-53,Joliet,IL,365,3.599,30.588975774729903,-86.58702813959127
69058,FOOD N FUEL,SR-53,Joliet,IL,365,3.499,44.65925734765394,-110.87618344503854
69059,LOVES TRAVEL STOP #530,"I-20, EXIT 147",Moody,AL,615,3.17566666,33.635305427051435,-89.32712866843714
69061,SPINX #125 (DISCOUNT AVAILABLE),US-25 & SR-331,Piedmont,SC,30,3.06566666,39.94966064256003,-99.40201600521006
69064,DUCK THRU #7,US-258,Rich Square                             ,NC,130,3.699,42.58649548199418,-87.31002453331917
69067,AP FUEL STOP,"I-75, EXIT 120",Lima                                    ,OH,411,3.08066666,38.259906888548464,-70.24736237603764
69069,SPINX #179 (DISCOUNT AVAILABLE),SR-291,Greenville                              ,SC,210,3.799,32.297167501259345,-73.1091517383719
69073,LOVES TRAVEL CENTER #518,"I-15, EXIT 260 & SR-77",Springville,UT,835,3.689,40.92174656004249,-119.78591210819482
69073,LOVES TRAVEL STOP #518,"I-15, EXIT 260 & SR-77",Springville,UT,835,3.809,39.003771151493744,-75.72806178188472
69076,A PLUS MINI MARKET,"I-95, MM 82",Aberdeen,MD,22,3.83233333,40.968758840210626,-116.67546024126167
69077,FLYING J #554,"I-37, EXIT 56",George West,TX,740,3.199,41.54619934285631,-72.34767069200775
69078,PILOT #559,"I-20, EXIT 178",Big Spring,TX,612,3.659,44.631155515271175,-105.90871604501577
69079,Circle K #2746432,SR-2,Stanley,ND,452,3.549,38.60344920040065,-100.89825847943645
69084,TIGER MART #79,SR-287 & FM-664,Waxahachie,TX,630,2.849,35.12461669035903,-115.4180897412136
69085,FATDOGS OGALLALA,"US-80, EXIT 126 & US-26/SR-61",Ogallala,NE,475,3.014,39.72696835350356,-114.38636208355452
69088,SPEEDWAY #3478,US-9 & SR-184,Perth Amboy,NJ,115,3.419,31.02661063863939,-83.66297173853403
69091,SPEEDWAY #6670,US-36/SR-67,Indianapolis,IN,375,3.229,43.46095977482379,-72.78338821258542
69095,JACKSONS FOOD STORE #23,"SR-395, EXIT 78",Reno                                    ,NV,966,3.999,31.79071517007295,-89.46257525228452
69096,SPEEDWAY #2907,US-62 & SR-18,Hermitage,PA,165,3.93733333,34.91764256828728,-84.20749922365945
69097,CIRCLE K #2741192,"I-30, EXIT 42B & SR-180",Dallas                                  ,TX,630,2.899,42.23618070939182,-81.90151277014232
69098,CIRCLE K #2741318,SR-285 & CR-160,Dripping Springs                        ,TX,595,3.049,38.95968567496068,-106.85928627235292
69099,LOVES TRAVEL STOP #523,"I-10, EXIT 92",Rayne,LA,600,3.149,35.90453280416163,-117.73851845398926
69100,DADS NORTH YELLOWSTONE,US-26,Idaho Falls,ID,825,3.599,37.101534890625324,-119.90636280404158
69101,BROMPTON VALERO,"I-20, EXIT 147 WEST",Moody,AL,615,3.12233333,42.8182108980327,-102.46753585229906
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,280,3.599,35.100065790898384,-107.9267885900392
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,280,3.799,43.04474527218257,-116.88411374754072
69103,LOVES TRAVEL STOP #539,US-385 & FM-1910,Andrews,TX,710,3.689,31.32201646465037,-111.02358537531666
69104,QUIKTRIP #970,SR-12 & SR-180,Dallas,TX,630,2.97566666,41.65197655812946,-113.7750550866026
69106,SPINX #201,"I-185, EXIT 1A, I-385, EXIT 30",Simpsonville,SC,30,2.96566666,42.71321449582105,-74.25608096913149
69109,SHEETZ #497,"I-99, EXIT 15 & US-220 (BUSINESS)",Claysburg,PA,14,3.644,32.72726479256008,-112.98663932704156
69110,SHEETZ #498,US-22/US-119,Blairsville,PA,165,3.52733333,36.455197985583006,-93.11757680061604
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.489,32.48249661995484,-90.34470224439177
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.589,40.599061934913266,-92.8255271145683
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.389,38.03021652092485,-115.0471782892006
69115,BP,"I-90, EXIT 387/CR-151",Hartford,SD,530,2.97733333,39.529850200624814,-104.06008191247244
69117,SPEEDWAY #6395,US-24 & SR-64,Waterville,OH,550,3.699,32.947304504343165,-117.43648337684233
69119,CIRCLE K #2741217,"I-24, EXIT 242 & US-550/SR-24",Bernalillo,NM,580,3.52566666,33.17618793078629,-100.2165042951842
69122,DOUBLE QUICK #61,US-82,Leland,MS,655,3.299,30.622459882648595,-110.5700534364204
69123,LATTA TRAVEL STOP,SR-1,Ada,OK,569,3.10733333,34.831013027935946,-91.91837333578101
69124,LOVES TRAVEL STOP #467,"I-95, EXIT 131 & SR-68",Fort Pierce,FL,95,3.50566666,38.39616992000512,-85.35958030754497
69125,TA BROOKLYN,"I-80, EXIT 197",Brooklyn,IA,380,3.819,42.86902370995993,-93.39400698976468
69127,TALL TIMBERS TRUCK STOP,"I-55, EXIT 46 & SR-16",Amite,LA,600,2.999,40.00391171188021,-98.28816516943021
69128,BEACON & BRIDGE #34,"US-127, EXIT 194 & SR-55",Houghton Lake                           ,MI,260,3.399,36.53094485099627,-100.63332895716538
69132,PILOT #1001,US-67 & SR-137,Big Lake,TX,710,4.059,44.29680171591207,-77.9154115951498
69133,PILOT TRAVEL CENTERS #557,US-180 & US-62,Hobbs                                   ,NM,593,3.729,40.788678008637476,-109.0315967467365
69134,LOVES TRAVEL STOP #486,"I-40 & US-270, EXIT 166",Choctaw,OK,483,3.33733333,43.95247804293825,-83.28908302355656
69135,SPEEDWAY #8013,"I-70, EXIT 21",Brookville,OH,317,3.34066666,37.91381959908249,-82.12588376299405
69137,CIRCLE K #2741564,"I-35/US-77, EXIT 338B",Waco                                    ,TX,765,2.889,33.883564121897095,-99.03999963646328
69139,CIRCLE K #2741545,SR-72 & US-87,Cuero,TX,747,3.099,30.79240029547083,-105.13497003871804
69141,LOVES TRAVEL STOP #558,US-283 & US-400/US-56,Dodge City,KS,570,3.789,40.89127277225776,-96.47292569770124
69142,LOVES TRAVEL STOP #517,"I-70, EXIT 26 & US-50/6",Grand Junction,CO,800,3.989,31.81954497008301,-115.33930370536507
69143,MACH 1 #21,US-45 & SR-34,Harrisburg,IL,510,3.689,34.54162692407951,-117.7034983885455
69144,STRIPES 7FLEET #42530,SR-71 & SR-16,Llano,TX,740,3.23233333,37.98706361825846,-114.41984002740541
69145,SPEEDWAY #9561,"I-77, EXIT 132",Ripley,WV,44,3.499,38.466248816696215,-110.64274842688869
69146,DRUMS FUEL STOP,I-80 EXIT 262,Drums                                   ,PA,200,3.569,39.00874795480704,-94.79115898309786
69149,BLU STATION- LAMAR AVE,"I-240, EXIT 30",Memphis,TN,435,2.969,32.49382995524551,-77.54316819194389
69150,BLU STATION,"I-70, EXIT 66 & SR-267",Plainfield,IN,375,3.479,35.69606107232473,-108.21788340001565
69151,PILOT #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,3.999,39.2579134067545,-73.2418994626611
69151,PILOT TRAVEL CENTER #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,3.999,44.54728296950677,-72.25460455324983
69152,LOVES TRAVEL STOP #557,"US-64/167, EXIT 44 & SR-367",Searcy,AR,695,3.36233333,40.91446706549533,-72.05476975773973
69153,Pilot Travel Center #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,615,3.859,43.839056356409365,-78.12186326618381
69153,PILOT #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,615,3.859,41.433180874712654,-101.80874796011398
69155,PILOT TRAVEL CENTERS #1004,"I-35, EXIT 214 & US-60",Tonkawa,OK,500,3.59566666,38.87575453338601,-116.36580444986885
69156,BLU STATION,"I-55, EXIT 5A",Memphis,TN,435,2.969,32.88035053704517,-91.55906341167525
69159,EXXON,US-15 & SR-49,Lawrenceville,PA,32,3.699,40.000284778387694,-92.06592780313831
69162,Shell,US-20 & SR-15,Goshen,IN,370,3.549,39.35069348939861,-77.50121164452023
69163,CUBBYS #406,"I-229, EXIT 9 & SR-115",Sioux Falls,SD,530,3.099,39.037037556859,-70.20044745269473
69164,CIRCLE K #2741557,US-190 & SR-195 & SR-3470,Killeen,TX,765,2.76233333,37.34678801982361,-94.59213467199262
69165,EL TIPI QUICK STOP,US-283 & SR-15,Shattuck                                ,OK,337,3.23233333,37.929849059839135,-102.73979844801079
69167,HOBO TRUCK STOP 2,US-50/400 & US-83,Garden City                             ,KS,525,3.399,35.016637906771564,-110.70491442218665
69168,STRIPES 7FLEET #42470,I-20 EXIT 324 & CR-134,Cisco,TX,575,3.12733333,37.78969038963455,-119.76000875913147
69169,LAMBOS #5,"I-57, EXIT 212 & SR-36/CR-950",Tuscola,IL,280,3.229,32.963338585177176,-94.54431537555604
69170,SPEEDWAY #9381,US-50 & SR-14,Parkersburg,WV,430,3.464,42.07761596040565,-92.22406666487021
69171,KWIK STAR #215,US-61,Davenport,IA,270,3.649,32.786654320480615,-78.75307600913013
69172,KWIK TRIP #210,"US-53, EXIT 90",Eau Claire,WI,295,3.40733333,31.274494348341996,-94.77115160535998
69173,KWIK TRIP #231,US-61 & SR-310,Boscobel,WI,335,3.474,36.54369039535736,-74.17658256669716
69174,KWIK TRIP #860,SR-17,Rhinelander,WI,395,3.45233333,39.874611592590924,-88.59582617142823
69175,KWIK TRIP #854,US-212 & CR-33,Norwood Young America                   ,MN,453,3.674,36.56575237400312,-77.98318808894584
69176,FLYING J TRAVEL PLAZA #1015- TOWN PUMP,SR-200/SR-16 & CR-123,Sidney,MT,780,3.384,34.15131197926963,-112.58491325961265
69177,LOVES TRAVEL STOP #426,"I-80, EXIT 34",Shelby,IA,433,3.649,38.37256775835661,-77.23319348488427
69178,LOVES TRAVEL STOP #495,"I-75, EXIT 143 & CR-78",North Fort Myers,FL,225,3.789,35.205035031183,-86.24280727780757
69182,XtraMart #1513,"I-87, EXIT 10 & US-9",Clifton Park,NY,12,3.899,43.993015351899494,-111.48834837808347
69183,SPEEDWAY #7611,"I-71, EXIT 65 & SR-435",Jeffersonville,OH,315,3.229,43.839677094053584,-110.51182209269946
69185,LOVES TRAVEL STOP #560,US-258 & US-58,Franklin,VA,130,3.889,37.53557729958143,-73.67496904778893
69185,LOVES TRAVEL STOPS #560,US-258 & US-58,Franklin,VA,130,3.889,34.918259910273875,-118.38923197748136
69186,LOVES TRAVEL STOP #551,US-20 & CR-127,Angola,IN,465,3.889,41.05698620934959,-96.8732528352147
69187,LOVES TRAVEL STOP #559,US-82 & US-49,Indianola,MS,655,3.31566666,30.550694152246,-104.32623550329492
69188,PILOT TRAVEL CENTER #1013-TOWN PUMP,"I-90, EXIT 298",Belgrade                                ,MT,786,3.63066666,37.12153509065477,-86.7461280000786
69189,LOVES TRAVEL STOP #542,"I-10, EXIT 261/US-67 & I-10 BUS",Fort Stockton,TX,710,3.649,35.044850914055004,-78.01853062155041
69190,LOVES TRAVEL STOP #561,"I-10, EXIT 70 & US-90 & SR-285",Defuniak Springs,FL,20,3.609,43.80803827653832,-101.98109392217152
69193,Certified Oil #400305,SR-2 & SR-7,New Martinsville,WV,317,3.31733333,30.180045409090237,-98.65489563385813
69194,CHESAPEAKE HOUSE SUNOCO,"I-95, EXIT 97",North East,MD,243,3.83233333,38.29222313577524,-70.9041107749293
69200,BECKS EXPRESS MART #22,"I-55, EXIT 126",Lincoln,IL,280,3.299,41.10995371599939,-80.80417451603986
69201,CASEYS #3654,SR-210,Brainerd,MN,522,3.44566666,37.27526981286062,-75.13979345341042
69203,SPEEDWAY #1414,US-45,Mokena,IL,293,3.339,31.281045452440825,-98.06188896741851
69207,CIRCLE K #2705988,"I-10, EXIT 209A & US-90/SR-10",Tallahassee,FL,20,3.619,44.58692085041854,-108.29618980079424
69211,KWIK TRIP #213,"I-35/US-61, EXIT 139 & CR-19",Stacy,MN,451,3.37733333,37.77015647064147,-99.40682673067741
69213,Circle K #2741498,SR-72 & SR-16,Tilden                                  ,TX,747,3.199,39.21279366478517,-84.19540410842433
69214,MAVERIK #5031,"I-70, EXIT 90 & US-24",Rifle,CO,800,3.46233333,33.54914674061261,-114.52847975820103
69215,GASWAY,US-1,North Brunswick                         ,NJ,115,3.159,37.25247127660206,-106.47654471917456
69217,Circle K #4705624,"I-76, EXIT 2 & US-224",Seville,OH,249,3.06566666,36.43724237937483,-117.66820497692048
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,32,3.899,31.123437630029755,-98.38261308309342
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,32,3.999,31.592405303212008,-78.62771320101933
69220,CIRCLE K #2705097,"I-275, EXIT 2 & US-41",Palmetto,FL,225,3.699,42.56208779428162,-118.76681558509947
69221,PILOT TRAVEL CENTER #483,"I-80, EXIT 112 & SR-47",Morris,IL,290,3.799,33.597299283098856,-86.2338236596417
69222,PILOT TRAVEL CENTERS #1003,US-287 & US-283,Childress,TX,585,3.799,32.92437407247946,-73.37520627431303
69223,LOVES TRAVEL STOP #566,"US-231/CR-53, EXIT 12",Ozark,AL,20,3.989,37.57367176875209,-108.15360692444088
69226,STRIPES #40812,US-77,Odem,TX,625,3.199,41.531206970437694,-85.31825796361758
69228,QUIKTRIP #993,"I-20, EXIT 501 & SR-34",Terrell,TX,630,2.87066666,30.92919777868482,-71.24490494498998
69229,SPEEDWAY #7154,"I-40, EXIT 87 & US-70",Jackson,TN,460,3.399,38.65211879457384,-71.88609699237685
69230,JOES KWIK MARTS #6013,SR-16 & SR-73,Denver,NC,46,3.189,31.7881566426086,-108.25354034854284
69233,PILOT TRAVEL CENTER #597,US-23 & US-50,Chillicothe,OH,315,3.799,30.546915762384277,-114.98344733939656
69234,KWIK TRIP #220,US-53/SR-194,Duluth,MN,334,3.499,30.79115928243326,-112.5858731052042
69235,KWIK TRIP #203,US-2 & SR-35,Superior,WI,334,3.339,42.51246162312662,-84.89821657589289
69236,KWIK TRIP #225,SR-54/SR-55,Seymour,WI,582,3.39066666,31.769587254420923,-83.71205622733622
69237,KWIK TRIP #239,"I-43, EXIT 50 & SR-164",Big Bend,WI,444,3.33233333,30.67727046618438,-86.28817191859005
69238,KWIK TRIP #242,"US-41, EXIT 97",Fond Du Lac,WI,444,3.34066666,36.568498307143685,-103.1960806128881
69239,LOVES TRAVEL STOP #580,SR-20/157 & SR-133,Tuscumbia,AL,615,3.849,42.659902079130376,-111.5111530120939
69245,SPEEDWAY #7946,SR-24,Newport,NC,205,3.699,33.93612564733953,-90.96194540238734
